folder,i,j,overlap
7-scenes-redkitchen,12,42,0.4464
7-scenes-redkitchen,12,43,0.389
7-scenes-redkitchen,12,44,0.3729
7-scenes-redkitchen,12,45,0.3242
7-scenes-redkitchen,12,46,0.248
7-scenes-redkitchen,12,47,0.1609
7-scenes-redkitchen,12,48,0.1254
7-scenes-redkitchen,12,49,0.0898
7-scenes-redkitchen,12,50,0.1218
7-scenes-redkitchen,12,51,0.136
7-scenes-redkitchen,12,52,0.1255
7-scenes-redkitchen,12,53,0.0886
7-scenes-redkitchen,12,54,0.0411
7-scenes-redkitchen,12,55,0.0233
7-scenes-redkitchen,12,56,0.0288
7-scenes-redkitchen,12,57,0.0354
7-scenes-redkitchen,12,58,0.0514
7-scenes-redkitchen,12,59,0.1662
7-scenes-redkitchen,13,14,0.7687
7-scenes-redkitchen,13,15,0.4046
7-scenes-redkitchen,13,16,0.0681
7-scenes-redkitchen,13,17,0.0064
7-scenes-redkitchen,13,18,0.1107
7-scenes-redkitchen,13,19,0.219
7-scenes-redkitchen,13,20,0.0384
7-scenes-redkitchen,13,21,0.0
7-scenes-redkitchen,13,22,0.0
7-scenes-redkitchen,13,23,0.0
7-scenes-redkitchen,13,24,0.0
7-scenes-redkitchen,13,25,0.225
7-scenes-redkitchen,13,26,0.4127
7-scenes-redkitchen,13,27,0.6753
7-scenes-redkitchen,13,28,0.6187
7-scenes-redkitchen,13,29,0.5753
7-scenes-redkitchen,13,30,0.2633
7-scenes-redkitchen,13,31,0.2211
7-scenes-redkitchen,13,32,0.1757
7-scenes-redkitchen,13,33,0.0318
7-scenes-redkitchen,13,34,0.0149
7-scenes-redkitchen,13,35,0.0
7-scenes-redkitchen,13,36,0.111
7-scenes-redkitchen,13,37,0.2731
7-scenes-redkitchen,13,38,0.2366
7-scenes-redkitchen,13,39,0.2233
7-scenes-redkitchen,13,40,0.509
7-scenes-redkitchen,13,41,0.523
7-scenes-redkitchen,13,42,0.4842
7-scenes-redkitchen,13,43,0.4251
7-scenes-redkitchen,13,44,0.4142
7-scenes-redkitchen,13,45,0.3459
7-scenes-redkitchen,13,46,0.2276
7-scenes-redkitchen,13,47,0.1136
7-scenes-redkitchen,13,48,0.0734
7-scenes-redkitchen,13,49,0.0324
7-scenes-redkitchen,13,50,0.0607
7-scenes-redkitchen,13,51,0.0872
7-scenes-redkitchen,13,52,0.0629
7-scenes-redkitchen,13,53,0.0203
7-scenes-redkitchen,13,54,0.0
7-scenes-redkitchen,13,55,0.0
7-scenes-redkitchen,13,56,0.0
7-scenes-redkitchen,13,57,0.0008
7-scenes-redkitchen,13,58,0.0014
7-scenes-redkitchen,13,59,0.1326
7-scenes-redkitchen,14,15,0.6076
7-scenes-redkitchen,14,16,0.2367
7-scenes-redkitchen,14,17,0.1325
7-scenes-redkitchen,14,18,0.2346
7-scenes-redkitchen,14,19,0.3107
7-scenes-redkitchen,14,20,0.1454
7-scenes-redkitchen,14,21,0.0001
7-scenes-redkitchen,14,22,0.0
7-scenes-redkitchen,14,23,0.0
7-scenes-redkitchen,14,24,0.0034
7-scenes-redkitchen,14,25,0.3567
7-scenes-redkitchen,14,26,0.5378
7-scenes-redkitchen,14,27,0.6959
7-scenes-redkitchen,14,28,0.5322
7-scenes-redkitchen,14,29,0.461
7-scenes-redkitchen,14,30,0.1857
7-scenes-redkitchen,14,31,0.1325
7-scenes-redkitchen,14,32,0.1036
7-scenes-redkitchen,14,33,0.0317
7-scenes-redkitchen,14,34,0.0237
7-scenes-redkitchen,14,35,0.0654
7-scenes-redkitchen,14,36,0.2727
7-scenes-redkitchen,14,37,0.4209
7-scenes-redkitchen,14,38,0.3857
7-scenes-redkitchen,14,39,0.3684
7-scenes-redkitchen,14,40,0.3883
7-scenes-redkitchen,14,41,0.4185
7-scenes-redkitchen,14,42,0.3709
7-scenes-redkitchen,14,43,0.3176
7-scenes-redkitchen,14,44,0.3108
7-scenes-redkitchen,14,45,0.2771
7-scenes-redkitchen,14,46,0.1825
7-scenes-redkitchen,14,47,0.1059
7-scenes-redkitchen,14,48,0.0886
7-scenes-redkitchen,14,49,0.0622
7-scenes-redkitchen,14,50,0.0941
7-scenes-redkitchen,14,51,0.0861
7-scenes-redkitchen,14,52,0.1063
7-scenes-redkitchen,14,53,0.0809
7-scenes-redkitchen,14,54,0.0612
7-scenes-redkitchen,14,55,0.0191
7-scenes-redkitchen,14,56,0.0185
7-scenes-redkitchen,14,57,0.0274
7-scenes-redkitchen,14,58,0.0783
7-scenes-redkitchen,14,59,0.3094
7-scenes-redkitchen,15,16,0.5427
7-scenes-redkitchen,15,17,0.3884
7-scenes-redkitchen,15,18,0.524
7-scenes-redkitchen,15,19,0.5975
7-scenes-redkitchen,15,20,0.3261
7-scenes-redkitchen,15,21,0.173
7-scenes-redkitchen,15,22,0.0
7-scenes-redkitchen,15,23,0.0049
7-scenes-redkitchen,15,24,0.2036
7-scenes-redkitchen,15,25,0.6468
7-scenes-redkitchen,15,26,0.7164
7-scenes-redkitchen,15,27,0.5205
7-scenes-redkitchen,15,28,0.2592
7-scenes-redkitchen,15,29,0.1438
7-scenes-redkitchen,15,30,0.0
7-scenes-redkitchen,15,31,0.0041
7-scenes-redkitchen,15,32,0.022
7-scenes-redkitchen,15,33,0.0718
7-scenes-redkitchen,15,34,0.0878
7-scenes-redkitchen,15,35,0.2349
7-scenes-redkitchen,15,36,0.5233
7-scenes-redkitchen,15,37,0.731
7-scenes-redkitchen,15,38,0.5979
7-scenes-redkitchen,15,39,0.6763
7-scenes-redkitchen,15,40,0.1651
7-scenes-redkitchen,15,41,0.1423
7-scenes-redkitchen,15,42,0.139
7-scenes-redkitchen,15,43,0.115
7-scenes-redkitchen,15,44,0.1342
7-scenes-redkitchen,15,45,0.1584
7-scenes-redkitchen,15,46,0.1895
7-scenes-redkitchen,15,47,0.2066
7-scenes-redkitchen,15,48,0.2245
7-scenes-redkitchen,15,49,0.2
7-scenes-redkitchen,15,50,0.2267
7-scenes-redkitchen,15,51,0.1498
7-scenes-redkitchen,15,52,0.2675
7-scenes-redkitchen,15,53,0.2455
7-scenes-redkitchen,15,54,0.2429
7-scenes-redkitchen,15,55,0.1393
7-scenes-redkitchen,15,56,0.1178
7-scenes-redkitchen,15,57,0.1314
7-scenes-redkitchen,15,58,0.21
7-scenes-redkitchen,15,59,0.4671
7-scenes-redkitchen,16,17,0.8692
7-scenes-redkitchen,16,18,0.8037
7-scenes-redkitchen,16,19,0.5879
7-scenes-redkitchen,16,20,0.4538
7-scenes-redkitchen,16,21,0.4094
7-scenes-redkitchen,16,22,0.3067
7-scenes-redkitchen,16,23,0.3424
7-scenes-redkitchen,16,24,0.6144
7-scenes-redkitchen,16,25,0.6415
7-scenes-redkitchen,16,26,0.4119
7-scenes-redkitchen,16,27,0.2119
7-scenes-redkitchen,16,28,0.0362
7-scenes-redkitchen,16,29,0.0
7-scenes-redkitchen,16,30,0.0
7-scenes-redkitchen,16,31,0.0005
7-scenes-redkitchen,16,32,0.0105
7-scenes-redkitchen,16,33,0.0763
7-scenes-redkitchen,16,34,0.151
7-scenes-redkitchen,16,35,0.6646
7-scenes-redkitchen,16,36,0.7911
7-scenes-redkitchen,16,37,0.701
7-scenes-redkitchen,16,38,0.601
7-scenes-redkitchen,16,39,0.664
7-scenes-redkitchen,16,40,0.0019
7-scenes-redkitchen,16,41,0.0
7-scenes-redkitchen,16,42,0.0
7-scenes-redkitchen,16,43,0.0
7-scenes-redkitchen,16,44,0.0
7-scenes-redkitchen,16,45,0.0106
7-scenes-redkitchen,16,46,0.0364
7-scenes-redkitchen,16,47,0.095
7-scenes-redkitchen,16,48,0.191
7-scenes-redkitchen,16,49,0.2528
7-scenes-redkitchen,16,50,0.154
7-scenes-redkitchen,16,51,0.0568
7-scenes-redkitchen,16,52,0.2198
7-scenes-redkitchen,16,53,0.4847
7-scenes-redkitchen,16,54,0.7233
7-scenes-redkitchen,16,55,0.5451
7-scenes-redkitchen,16,56,0.3564
7-scenes-redkitchen,16,57,0.2666
7-scenes-redkitchen,16,58,0.5148
7-scenes-redkitchen,16,59,0.6371
7-scenes-redkitchen,17,18,0.7377
7-scenes-redkitchen,17,19,0.4117
7-scenes-redkitchen,17,20,0.3932
7-scenes-redkitchen,17,21,0.4073
7-scenes-redkitchen,17,22,0.3954
7-scenes-redkitchen,17,23,0.4304
7-scenes-redkitchen,17,24,0.5891
7-scenes-redkitchen,17,25,0.44
7-scenes-redkitchen,17,26,0.2651
7-scenes-redkitchen,17,27,0.0978
7-scenes-redkitchen,17,28,0.0134
7-scenes-redkitchen,17,29,0.0
7-scenes-redkitchen,17,30,0.0
7-scenes-redkitchen,17,31,0.0
7-scenes-redkitchen,17,32,0.0025
7-scenes-redkitchen,17,33,0.0378
7-scenes-redkitchen,17,34,0.0966
7-scenes-redkitchen,17,35,0.6741
7-scenes-redkitchen,17,36,0.6624
7-scenes-redkitchen,17,37,0.4947
7-scenes-redkitchen,17,38,0.354
7-scenes-redkitchen,17,39,0.426
7-scenes-redkitchen,17,40,0.0
7-scenes-redkitchen,17,41,0.0
7-scenes-redkitchen,17,42,0.0
7-scenes-redkitchen,17,43,0.0
7-scenes-redkitchen,17,44,0.0
7-scenes-redkitchen,17,45,0.0007
7-scenes-redkitchen,17,46,0.035
7-scenes-redkitchen,17,47,0.0931
7-scenes-redkitchen,17,48,0.1622
7-scenes-redkitchen,17,49,0.214
7-scenes-redkitchen,17,50,0.1297
7-scenes-redkitchen,17,51,0.0415
7-scenes-redkitchen,17,52,0.1614
7-scenes-redkitchen,17,53,0.362
7-scenes-redkitchen,17,54,0.7385
7-scenes-redkitchen,17,55,0.5017
7-scenes-redkitchen,17,56,0.2925
7-scenes-redkitchen,17,57,0.22
7-scenes-redkitchen,17,58,0.3591
7-scenes-redkitchen,17,59,0.4834
7-scenes-redkitchen,18,19,0.5994
7-scenes-redkitchen,18,20,0.4925
7-scenes-redkitchen,18,21,0.3609
7-scenes-redkitchen,18,22,0.2946
7-scenes-redkitchen,18,23,0.346
7-scenes-redkitchen,18,24,0.5333
7-scenes-redkitchen,18,25,0.4925
7-scenes-redkitchen,18,26,0.3465
7-scenes-redkitchen,18,27,0.1491
7-scenes-redkitchen,18,28,0.0291
7-scenes-redkitchen,18,29,0.0001
7-scenes-redkitchen,18,30,0.0
7-scenes-redkitchen,18,31,0.0006
7-scenes-redkitchen,18,32,0.0201
7-scenes-redkitchen,18,33,0.0601
7-scenes-redkitchen,18,34,0.0941
7-scenes-redkitchen,18,35,0.4982
7-scenes-redkitchen,18,36,0.6142
7-scenes-redkitchen,18,37,0.507
7-scenes-redkitchen,18,38,0.3667
7-scenes-redkitchen,18,39,0.5326
7-scenes-redkitchen,18,40,0.0078
7-scenes-redkitchen,18,41,0.002
7-scenes-redkitchen,18,42,0.0003
7-scenes-redkitchen,18,43,0.0
7-scenes-redkitchen,18,44,0.0008
7-scenes-redkitchen,18,45,0.0488
7-scenes-redkitchen,18,46,0.102
7-scenes-redkitchen,18,47,0.1649
7-scenes-redkitchen,18,48,0.2321
7-scenes-redkitchen,18,49,0.2864
7-scenes-redkitchen,18,50,0.1813
7-scenes-redkitchen,18,51,0.0755
7-scenes-redkitchen,18,52,0.2104
7-scenes-redkitchen,18,53,0.3835
7-scenes-redkitchen,18,54,0.5043
7-scenes-redkitchen,18,55,0.318
7-scenes-redkitchen,18,56,0.1932
7-scenes-redkitchen,18,57,0.1527
7-scenes-redkitchen,18,58,0.2729
7-scenes-redkitchen,18,59,0.3679
7-scenes-redkitchen,19,20,0.5029
7-scenes-redkitchen,19,21,0.3997
7-scenes-redkitchen,19,22,0.1868
7-scenes-redkitchen,19,23,0.2002
7-scenes-redkitchen,19,24,0.4304
7-scenes-redkitchen,19,25,0.5861
7-scenes-redkitchen,19,26,0.4449
7-scenes-redkitchen,19,27,0.2131
7-scenes-redkitchen,19,28,0.0792
7-scenes-redkitchen,19,29,0.0256
7-scenes-redkitchen,19,30,0.0
7-scenes-redkitchen,19,31,0.0023
7-scenes-redkitchen,19,32,0.0467
7-scenes-redkitchen,19,33,0.0989
7-scenes-redkitchen,19,34,0.1336
7-scenes-redkitchen,19,35,0.3703
7-scenes-redkitchen,19,36,0.4907
7-scenes-redkitchen,19,37,0.5101
7-scenes-redkitchen,19,38,0.4392
7-scenes-redkitchen,19,39,0.6193
7-scenes-redkitchen,19,40,0.0441
7-scenes-redkitchen,19,41,0.0393
7-scenes-redkitchen,19,42,0.0497
7-scenes-redkitchen,19,43,0.0432
7-scenes-redkitchen,19,44,0.0664
7-scenes-redkitchen,19,45,0.1145
7-scenes-redkitchen,19,46,0.1676
7-scenes-redkitchen,19,47,0.2155
7-scenes-redkitchen,19,48,0.2954
7-scenes-redkitchen,19,49,0.3096
7-scenes-redkitchen,19,50,0.225
7-scenes-redkitchen,19,51,0.1103
7-scenes-redkitchen,19,52,0.2571
7-scenes-redkitchen,19,53,0.3816
7-scenes-redkitchen,19,54,0.3964
7-scenes-redkitchen,19,55,0.26
7-scenes-redkitchen,19,56,0.1587
7-scenes-redkitchen,19,57,0.1264
7-scenes-redkitchen,19,58,0.2852
7-scenes-redkitchen,19,59,0.3718
7-scenes-redkitchen,20,21,0.6004
7-scenes-redkitchen,20,22,0.2818
7-scenes-redkitchen,20,23,0.2094
7-scenes-redkitchen,20,24,0.2954
7-scenes-redkitchen,20,25,0.3354
7-scenes-redkitchen,20,26,0.3063
7-scenes-redkitchen,20,27,0.1585
7-scenes-redkitchen,20,28,0.0211
7-scenes-redkitchen,20,29,0.0002
7-scenes-redkitchen,20,30,0.0
7-scenes-redkitchen,20,31,0.0
7-scenes-redkitchen,20,32,0.0187
7-scenes-redkitchen,20,33,0.0756
7-scenes-redkitchen,20,34,0.1901
7-scenes-redkitchen,20,35,0.381
7-scenes-redkitchen,20,36,0.3749
7-scenes-redkitchen,20,37,0.3096
7-scenes-redkitchen,20,38,0.2609
7-scenes-redkitchen,20,39,0.5058
7-scenes-redkitchen,20,40,0.0
7-scenes-redkitchen,20,41,0.0
7-scenes-redkitchen,20,42,0.0
7-scenes-redkitchen,20,43,0.0
7-scenes-redkitchen,20,44,0.0
7-scenes-redkitchen,20,45,0.0291
7-scenes-redkitchen,20,46,0.085
7-scenes-redkitchen,20,47,0.1391
7-scenes-redkitchen,20,48,0.1634
7-scenes-redkitchen,20,49,0.1725
7-scenes-redkitchen,20,50,0.1631
7-scenes-redkitchen,20,51,0.0906
7-scenes-redkitchen,20,52,0.1871
7-scenes-redkitchen,20,53,0.2637
7-scenes-redkitchen,20,54,0.388
7-scenes-redkitchen,20,55,0.2643
7-scenes-redkitchen,20,56,0.2192
7-scenes-redkitchen,20,57,0.222
7-scenes-redkitchen,20,58,0.2408
7-scenes-redkitchen,20,59,0.2372
7-scenes-redkitchen,21,22,0.5125
7-scenes-redkitchen,21,23,0.3946
7-scenes-redkitchen,21,24,0.4327
7-scenes-redkitchen,21,25,0.266
7-scenes-redkitchen,21,26,0.1561
7-scenes-redkitchen,21,27,0.0179
7-scenes-redkitchen,21,28,0.0
7-scenes-redkitchen,21,29,0.0
7-scenes-redkitchen,21,30,0.0
7-scenes-redkitchen,21,31,0.0
7-scenes-redkitchen,21,32,0.0
7-scenes-redkitchen,21,33,0.022
7-scenes-redkitchen,21,34,0.1077
7-scenes-redkitchen,21,35,0.377
7-scenes-redkitchen,21,36,0.2744
7-scenes-redkitchen,21,37,0.2235
7-scenes-redkitchen,21,38,0.2223
7-scenes-redkitchen,21,39,0.4207
7-scenes-redkitchen,21,40,0.0
7-scenes-redkitchen,21,41,0.0
7-scenes-redkitchen,21,42,0.0
7-scenes-redkitchen,21,43,0.0
7-scenes-redkitchen,21,44,0.0
7-scenes-redkitchen,21,45,0.0
7-scenes-redkitchen,21,46,0.0002
7-scenes-redkitchen,21,47,0.0305
7-scenes-redkitchen,21,48,0.085
7-scenes-redkitchen,21,49,0.117
7-scenes-redkitchen,21,50,0.0685
7-scenes-redkitchen,21,51,0.0026
7-scenes-redkitchen,21,52,0.1006
7-scenes-redkitchen,21,53,0.1902
7-scenes-redkitchen,21,54,0.3698
7-scenes-redkitchen,21,55,0.3272
7-scenes-redkitchen,21,56,0.1909
7-scenes-redkitchen,21,57,0.152
7-scenes-redkitchen,21,58,0.2394
7-scenes-redkitchen,21,59,0.2256
7-scenes-redkitchen,22,23,0.818
7-scenes-redkitchen,22,24,0.4259
7-scenes-redkitchen,22,25,0.1257
7-scenes-redkitchen,22,26,0.0044
7-scenes-redkitchen,22,27,0.0
7-scenes-redkitchen,22,28,0.0
7-scenes-redkitchen,22,29,0.0
7-scenes-redkitchen,22,30,0.0
7-scenes-redkitchen,22,31,0.0
7-scenes-redkitchen,22,32,0.0
7-scenes-redkitchen,22,33,0.0
7-scenes-redkitchen,22,34,0.0552
7-scenes-redkitchen,22,35,0.4226
7-scenes-redkitchen,22,36,0.3165
7-scenes-redkitchen,22,37,0.1766
7-scenes-redkitchen,22,38,0.1074
7-scenes-redkitchen,22,39,0.1203
7-scenes-redkitchen,22,40,0.0
7-scenes-redkitchen,22,41,0.0
7-scenes-redkitchen,22,42,0.0
7-scenes-redkitchen,22,43,0.0
7-scenes-redkitchen,22,44,0.0
7-scenes-redkitchen,22,45,0.0
7-scenes-redkitchen,22,46,0.0
7-scenes-redkitchen,22,47,0.0
7-scenes-redkitchen,22,48,0.015
7-scenes-redkitchen,22,49,0.0492
7-scenes-redkitchen,22,50,0.0046
7-scenes-redkitchen,22,51,0.0
7-scenes-redkitchen,22,52,0.001
7-scenes-redkitchen,22,53,0.1584
7-scenes-redkitchen,22,54,0.4532
7-scenes-redkitchen,22,55,0.4383
7-scenes-redkitchen,22,56,0.2826
7-scenes-redkitchen,22,57,0.1293
7-scenes-redkitchen,22,58,0.244
7-scenes-redkitchen,22,59,0.2353
7-scenes-redkitchen,23,24,0.6129
7-scenes-redkitchen,23,25,0.1899
7-scenes-redkitchen,23,26,0.003
7-scenes-redkitchen,23,27,0.0
7-scenes-redkitchen,23,28,0.0
7-scenes-redkitchen,23,29,0.0
7-scenes-redkitchen,23,30,0.0
7-scenes-redkitchen,23,31,0.0
7-scenes-redkitchen,23,32,0.0
7-scenes-redkitchen,23,33,0.0
7-scenes-redkitchen,23,34,0.0393
7-scenes-redkitchen,23,35,0.4906
7-scenes-redkitchen,23,36,0.3774
7-scenes-redkitchen,23,37,0.2166
7-scenes-redkitchen,23,38,0.1223
7-scenes-redkitchen,23,39,0.1187
7-scenes-redkitchen,23,40,0.0
7-scenes-redkitchen,23,41,0.0
7-scenes-redkitchen,23,42,0.0
7-scenes-redkitchen,23,43,0.0
7-scenes-redkitchen,23,44,0.0
7-scenes-redkitchen,23,45,0.0
7-scenes-redkitchen,23,46,0.0
7-scenes-redkitchen,23,47,0.0
7-scenes-redkitchen,23,48,0.0077
7-scenes-redkitchen,23,49,0.0557
7-scenes-redkitchen,23,50,0.0028
7-scenes-redkitchen,23,51,0.0
7-scenes-redkitchen,23,52,0.001
7-scenes-redkitchen,23,53,0.1685
7-scenes-redkitchen,23,54,0.4938
7-scenes-redkitchen,23,55,0.4335
7-scenes-redkitchen,23,56,0.2807
7-scenes-redkitchen,23,57,0.1531
7-scenes-redkitchen,23,58,0.254
7-scenes-redkitchen,23,59,0.27
7-scenes-redkitchen,24,25,0.5918
7-scenes-redkitchen,24,26,0.3148
7-scenes-redkitchen,24,27,0.0187
7-scenes-redkitchen,24,28,0.0
7-scenes-redkitchen,24,29,0.0
7-scenes-redkitchen,24,30,0.0
7-scenes-redkitchen,24,31,0.0
7-scenes-redkitchen,24,32,0.0
7-scenes-redkitchen,24,33,0.0
7-scenes-redkitchen,24,34,0.0621
7-scenes-redkitchen,24,35,0.63
7-scenes-redkitchen,24,36,0.5512
7-scenes-redkitchen,24,37,0.4048
7-scenes-redkitchen,24,38,0.2513
7-scenes-redkitchen,24,39,0.2947
7-scenes-redkitchen,24,40,0.0
7-scenes-redkitchen,24,41,0.0
7-scenes-redkitchen,24,42,0.0
7-scenes-redkitchen,24,43,0.0
7-scenes-redkitchen,24,44,0.0
7-scenes-redkitchen,24,45,0.0
7-scenes-redkitchen,24,46,0.0071
7-scenes-redkitchen,24,47,0.0354
7-scenes-redkitchen,24,48,0.1035
7-scenes-redkitchen,24,49,0.1578
7-scenes-redkitchen,24,50,0.0683
7-scenes-redkitchen,24,51,0.0072
7-scenes-redkitchen,24,52,0.1121
7-scenes-redkitchen,24,53,0.3124
7-scenes-redkitchen,24,54,0.6198
7-scenes-redkitchen,24,55,0.4558
7-scenes-redkitchen,24,56,0.2611
7-scenes-redkitchen,24,57,0.2086
7-scenes-redkitchen,24,58,0.3138
7-scenes-redkitchen,24,59,0.3499
7-scenes-redkitchen,25,26,0.6845
7-scenes-redkitchen,25,27,0.2631
7-scenes-redkitchen,25,28,0.0632
7-scenes-redkitchen,25,29,0.0097
7-scenes-redkitchen,25,30,0.0
7-scenes-redkitchen,25,31,0.0
7-scenes-redkitchen,25,32,0.0011
7-scenes-redkitchen,25,33,0.0207
7-scenes-redkitchen,25,34,0.1043
7-scenes-redkitchen,25,35,0.4597
7-scenes-redkitchen,25,36,0.6017
7-scenes-redkitchen,25,37,0.5916
7-scenes-redkitchen,25,38,0.3801
7-scenes-redkitchen,25,39,0.4297
7-scenes-redkitchen,25,40,0.044
7-scenes-redkitchen,25,41,0.0401
7-scenes-redkitchen,25,42,0.0483
7-scenes-redkitchen,25,43,0.0438
7-scenes-redkitchen,25,44,0.0568
7-scenes-redkitchen,25,45,0.0879
7-scenes-redkitchen,25,46,0.1259
7-scenes-redkitchen,25,47,0.141
7-scenes-redkitchen,25,48,0.1893
7-scenes-redkitchen,25,49,0.2358
7-scenes-redkitchen,25,50,0.1558
7-scenes-redkitchen,25,51,0.0985
7-scenes-redkitchen,25,52,0.205
7-scenes-redkitchen,25,53,0.3459
7-scenes-redkitchen,25,54,0.4264
7-scenes-redkitchen,25,55,0.3509
7-scenes-redkitchen,25,56,0.2434
7-scenes-redkitchen,25,57,0.25
7-scenes-redkitchen,25,58,0.317
7-scenes-redkitchen,25,59,0.413
7-scenes-redkitchen,26,27,0.5554
7-scenes-redkitchen,26,28,0.2127
7-scenes-redkitchen,26,29,0.1243
7-scenes-redkitchen,26,30,0.1062
7-scenes-redkitchen,26,31,0.0674
7-scenes-redkitchen,26,32,0.0472
7-scenes-redkitchen,26,33,0.0747
7-scenes-redkitchen,26,34,0.1272
7-scenes-redkitchen,26,35,0.1959
7-scenes-redkitchen,26,36,0.3165
7-scenes-redkitchen,26,37,0.4316
7-scenes-redkitchen,26,38,0.3248
7-scenes-redkitchen,26,39,0.3332
7-scenes-redkitchen,26,40,0.2659
7-scenes-redkitchen,26,41,0.2094
7-scenes-redkitchen,26,42,0.1752
7-scenes-redkitchen,26,43,0.1424
7-scenes-redkitchen,26,44,0.1358
7-scenes-redkitchen,26,45,0.1439
7-scenes-redkitchen,26,46,0.148
7-scenes-redkitchen,26,47,0.1385
7-scenes-redkitchen,26,48,0.1271
7-scenes-redkitchen,26,49,0.1237
7-scenes-redkitchen,26,50,0.1329
7-scenes-redkitchen,26,51,0.1002
7-scenes-redkitchen,26,52,0.1568
7-scenes-redkitchen,26,53,0.1486
7-scenes-redkitchen,26,54,0.1925
7-scenes-redkitchen,26,55,0.1633
7-scenes-redkitchen,26,56,0.1488
7-scenes-redkitchen,26,57,0.1781
7-scenes-redkitchen,26,58,0.1899
7-scenes-redkitchen,26,59,0.2477
7-scenes-redkitchen,27,28,0.6704
7-scenes-redkitchen,27,29,0.4468
7-scenes-redkitchen,27,30,0.2626
7-scenes-redkitchen,27,31,0.1936
7-scenes-redkitchen,27,32,0.1672
7-scenes-redkitchen,27,33,0.0723
7-scenes-redkitchen,27,34,0.0679
7-scenes-redkitchen,27,35,0.0354
7-scenes-redkitchen,27,36,0.1361
7-scenes-redkitchen,27,37,0.233
7-scenes-redkitchen,27,38,0.2087
7-scenes-redkitchen,27,39,0.1719
7-scenes-redkitchen,27,40,0.3371
7-scenes-redkitchen,27,41,0.2995
7-scenes-redkitchen,27,42,0.2168
7-scenes-redkitchen,27,43,0.181
7-scenes-redkitchen,27,44,0.1528
7-scenes-redkitchen,27,45,0.1031
7-scenes-redkitchen,27,46,0.0501
7-scenes-redkitchen,27,47,0.0416
7-scenes-redkitchen,27,48,0.0275
7-scenes-redkitchen,27,49,0.0218
7-scenes-redkitchen,27,50,0.0353
7-scenes-redkitchen,27,51,0.0318
7-scenes-redkitchen,27,52,0.0373
7-scenes-redkitchen,27,53,0.0302
7-scenes-redkitchen,27,54,0.0516
7-scenes-redkitchen,27,55,0.0511
7-scenes-redkitchen,27,56,0.0593
7-scenes-redkitchen,27,57,0.0737
7-scenes-redkitchen,27,58,0.0885
7-scenes-redkitchen,27,59,0.1428
7-scenes-redkitchen,28,29,0.7067
7-scenes-redkitchen,28,30,0.5011
7-scenes-redkitchen,28,31,0.3506
7-scenes-redkitchen,28,32,0.2619
7-scenes-redkitchen,28,33,0.097
7-scenes-redkitchen,28,34,0.0304
7-scenes-redkitchen,28,35,0.0057
7-scenes-redkitchen,28,36,0.047
7-scenes-redkitchen,28,37,0.1497
7-scenes-redkitchen,28,38,0.1458
7-scenes-redkitchen,28,39,0.0901
7-scenes-redkitchen,28,40,0.4213
7-scenes-redkitchen,28,41,0.3963
7-scenes-redkitchen,28,42,0.3113
7-scenes-redkitchen,28,43,0.2585
7-scenes-redkitchen,28,44,0.1902
7-scenes-redkitchen,28,45,0.1077
7-scenes-redkitchen,28,46,0.0285
7-scenes-redkitchen,28,47,0.0151
7-scenes-redkitchen,28,48,0.0086
7-scenes-redkitchen,28,49,0.0034
7-scenes-redkitchen,28,50,0.0047
7-scenes-redkitchen,28,51,0.0077
7-scenes-redkitchen,28,52,0.0063
7-scenes-redkitchen,28,53,0.0046
7-scenes-redkitchen,28,54,0.0066
7-scenes-redkitchen,28,55,0.014
7-scenes-redkitchen,28,56,0.0185
7-scenes-redkitchen,28,57,0.0229
7-scenes-redkitchen,28,58,0.0239
7-scenes-redkitchen,28,59,0.0478
7-scenes-redkitchen,29,30,0.6406
7-scenes-redkitchen,29,31,0.4237
7-scenes-redkitchen,29,32,0.2584
7-scenes-redkitchen,29,33,0.0544
7-scenes-redkitchen,29,34,0.0
7-scenes-redkitchen,29,35,0.0
7-scenes-redkitchen,29,36,0.0039
7-scenes-redkitchen,29,37,0.0369
7-scenes-redkitchen,29,38,0.0411
7-scenes-redkitchen,29,39,0.012
7-scenes-redkitchen,29,40,0.528
7-scenes-redkitchen,29,41,0.5492
7-scenes-redkitchen,29,42,0.4663
7-scenes-redkitchen,29,43,0.3891
7-scenes-redkitchen,29,44,0.294
7-scenes-redkitchen,29,45,0.1587
7-scenes-redkitchen,29,46,0.0304
7-scenes-redkitchen,29,47,0.0095
7-scenes-redkitchen,29,48,0.0036
7-scenes-redkitchen,29,49,0.0
7-scenes-redkitchen,29,50,0.0
7-scenes-redkitchen,29,51,0.0005
7-scenes-redkitchen,29,52,0.0
7-scenes-redkitchen,29,53,0.0
7-scenes-redkitchen,29,54,0.0
7-scenes-redkitchen,29,55,0.0
7-scenes-redkitchen,29,56,0.0
7-scenes-redkitchen,29,57,0.0
7-scenes-redkitchen,29,58,0.0
7-scenes-redkitchen,29,59,0.0015
7-scenes-redkitchen,30,31,0.6172
7-scenes-redkitchen,30,32,0.3353
7-scenes-redkitchen,30,33,0.1051
7-scenes-redkitchen,30,34,0.0
7-scenes-redkitchen,30,35,0.0
7-scenes-redkitchen,30,36,0.0
7-scenes-redkitchen,30,37,0.0
7-scenes-redkitchen,30,38,0.0
7-scenes-redkitchen,30,39,0.0
7-scenes-redkitchen,30,40,0.5263
